EN243_r12c02_Dep05Ch08_F06/0/00/3	2300.40	0	0	6	0	0	3366	21471	22081	21311	21416	0_Good
EN220_r11c01_Dep22Ch09_F06/0/00/0	1159.20	0	0	6	0	0	3366	21471	22081	21311	21416	9_Ped_Lrat
EN242_r12c01_Dep22Ch10_F06/0/00/2	2107.20	0	0	6	0	0	3366	21471	22081	21311	21416	0_Good
EN222_r11c03_Dep05Ch05_F06/0/01/0	3481.20	0	0	6	0	1	3366	22318	22991	21950	22442	0_Good
EN223_r11c04_Dep05Ch06_F06/0/01/1	2984.40	0	0	6	0	1	3366	22318	22991	21950	22442	0_Good
EN244_r12c03_Dep05Ch09_F06/0/01/2	2575.80	0	0	6	0	1	3366	22318	22991	21950	22442	0_Good
EN245_r12c04_Dep05Ch10_F06/0/01/3	3072.60	0	0	6	0	1	3366	22318	22991	21950	22442	0_Good
EN224_r11c05_Dep05Ch07_F06/0/02/0	3147.60	0	0	6	0	2	3366	22737	23068	22481	22575	0_Good
EN246_r12c05_Dep05Ch11_F06/0/02/2	3108.60	0	0	6	0	2	3366	22737	23068	22481	22575	0_Good
EN225_r11c06_Dep06Ch04_F06/0/02/1	2771.40	0	0	6	0	2	3366	22737	23068	22481	22575	0_Good
EN247_r12c06_Dep06Ch08_F06/0/02/3	3045.00	0	0	6	0	2	3366	22737	23068	22481	22575	0_Good
EN226_r11c07_Dep06Ch05_F06/0/03/0	2180.40	0	0	6	0	3	3366	22763	23377	22541	22776	0_Good
EN227_r11c08_Dep06Ch06_F06/0/03/1	1593.60	0	0	6	0	3	3366	22763	23377	22541	22776	0_Good
EN248_r12c07_Dep06Ch09_F06/0/03/2	2274.00	0	0	6	0	3	3366	22763	23377	22541	22776	0_Good
EN249_r12c08_Dep06Ch10_F06/0/03/3	1572.60	0	0	6	0	3	3366	22763	23377	22541	22776	0_Good
EN228_r11c09_Dep06Ch07_F06/0/04/0	3182.40	0	0	6	0	4	3366	22804	23453	22615	22789	0_Good
EN250_r12c09_Dep06Ch11_F06/0/04/2	3066.60	0	0	6	0	4	3366	22804	23453	22615	22789	0_Good
EN229_r11c10_Dep07Ch04_F06/0/04/1	2659.20	0	0	6	0	4	3366	22804	23453	22615	22789	0_Good
EN251_r12c10_Dep07Ch08_F06/0/04/3	2667.00	0	0	6	0	4	3366	22804	23453	22615	22789	0_Good
EN230_r11c11_Dep07Ch05_F06/0/05/0	2271.60	0	0	6	0	5	3366	23041	23357	22949	22865	0_Good
EN231_r11c12_Dep07Ch06_F06/0/05/1	1779.00	0	0	6	0	5	3366	23041	23357	22949	22865	0_Good
EN252_r12c11_Dep07Ch09_F06/0/05/2	2150.40	0	0	6	0	5	3366	23041	23357	22949	22865	0_Good
EN253_r12c12_Dep07Ch10_F06/0/05/3	2071.20	0	0	6	0	5	3366	23041	23357	22949	22865	0_Good
EN232_r11c13_Dep07Ch07_F06/0/06/0	1984.20	0	0	6	0	6	3366	23056	23272	22862	22705	0_Good
EN254_r12c13_Dep07Ch11_F06/0/06/2	1993.80	0	0	6	0	6	3366	23056	23272	22862	22705	0_Good
EN233_r11c14_Dep08Ch04_F06/0/06/1	2068.80	0	0	6	0	6	3366	23056	23272	22862	22705	0_Good
EN255_r12c14_Dep08Ch08_F06/0/06/3	2463.00	0	0	6	0	6	3366	23056	23272	22862	22705	0_Good
EN234_r11c15_Dep08Ch05_F06/0/07/0	2084.40	0	0	6	0	7	3366	22936	23026	22796	22446	0_Good
EN235_r11c16_Dep08Ch06_F06/0/07/1	1636.20	0	0	6	0	7	3366	22936	23026	22796	22446	0_Good
EN256_r12c15_Dep08Ch09_F06/0/07/2	2318.40	0	0	6	0	7	3366	22936	23026	22796	22446	0_Good
EN257_r12c16_Dep08Ch10_F06/0/07/3	2650.20	0	0	6	0	7	3366	22936	23026	22796	22446	0_Good
EN236_r11c17_Dep08Ch07_F06/0/08/0	1962.60	0	0	6	0	8	3366	22771	22871	22739	22403	0_Good
EN258_r12c17_Dep08Ch11_F06/0/08/2	2317.20	0	0	6	0	8	3366	22771	22871	22739	22403	0_Good
EN237_r11c18_Dep09Ch04_F06/0/08/1	2167.20	0	0	6	0	8	3366	22771	22871	22739	22403	0_Good
EN259_r12c18_Dep09Ch08_F06/0/08/3	2429.40	0	0	6	0	8	3366	22771	22871	22739	22403	0_Good
EN238_r11c19_Dep09Ch05_F06/0/09/0	2096.40	0	0	6	0	9	3366	22340	22803	22163	22335	0_Good
EN239_r11c20_Dep09Ch06_F06/0/09/1	1911.00	0	0	6	0	9	3366	22340	22803	22163	22335	0_Good
EN260_r12c19_Dep09Ch09_F06/0/09/2	1873.20	0	0	6	0	9	3366	22340	22803	22163	22335	0_Good
EN261_r12c20_Dep09Ch10_F06/0/09/3	1809.60	0	0	6	0	9	3366	22340	22803	22163	22335	0_Good
EN240_r11c21_Dep09Ch07_F06/0/10/0	1830.00	0	0	6	0	10	3366	22533	22845	22334	22492	0_Good
EN262_r12c21_Dep09Ch11_F06/0/10/2	2083.80	0	0	6	0	10	3366	22533	22845	22334	22492	0_Good
EN241_r11c22_Dep23Ch09_F06/0/10/1	1686.60	0	0	6	0	10	3366	22533	22845	22334	22492	0_Good
EN263_r12c22_Dep23Ch10_F06/0/10/3	1600.80	0	0	6	0	10	3366	22533	22845	22334	22492	0_Good
EN353_r17c02_Dep05Ch28_F09/0/00/1	3790.80	0	0	9	0	0	3366	21246	21925	20999	21251	0_Good
EN375_r18c02_Dep10Ch00_F09/0/00/3	3207.00	0	0	9	0	0	3366	21246	21925	20999	21251	0_Good
EN352_r17c01_Dep22Ch15_F09/0/00/0	3667.80	0	0	9	0	0	3366	21246	21925	20999	21251	0_Good
EN374_r18c01_Dep22Ch16_F09/0/00/2	3648.60	0	0	9	0	0	3366	21246	21925	20999	21251	0_Good
EN354_r17c03_Dep05Ch29_F09/0/01/0	2494.20	0	0	9	0	1	3366	22081	22563	21767	22075	0_Good
